"","V1","V2","V3","V4"
"result.17967","Physical Science and Engineering","Social Sciences","Social Sciences","Business"
"result.17968","Arts and Humanities","Arts and Humanities","Arts and Humanities","Social Sciences"
"result.17969","Arts and Humanities","Arts and Humanities","Arts and Humanities","Language Learning"
"result.17970","Arts and Humanities","Arts and Humanities","Arts and Humanities","Social Sciences"
"result.17971","Arts and Humanities","Arts and Humanities","Arts and Humanities","Arts and Humanities"
"result.17972","Arts and Humanities","Arts and Humanities","Arts and Humanities","Business"
"result.17973","Arts and Humanities","Arts and Humanities","Arts and Humanities","Social Sciences"
"result.17974","Arts and Humanities","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.17975","Arts and Humanities","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.17976","Arts and Humanities","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.17977","Arts and Humanities","Arts and Humanities","Arts and Humanities","Math and Logic"
"result.17978","Arts and Humanities","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.17979","Arts and Humanities","Arts and Humanities","Arts and Humanities","Arts and Humanities"
"result.17980","Arts and Humanities","Arts and Humanities","Social Sciences","Language Learning"
"result.17981","Arts and Humanities","Arts and Humanities","Social Sciences","Social Sciences"
"result.17982","Arts and Humanities","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.17983","Arts and Humanities","Arts and Humanities","Social Sciences","Business"
"result.17984","Arts and Humanities","Arts and Humanities","Social Sciences","Social Sciences"
"result.17985","Arts and Humanities","Arts and Humanities","Social Sciences","Life Sciences"
"result.17986","Arts and Humanities","Arts and Humanities","Social Sciences","Life Sciences"
"result.17987","Arts and Humanities","Arts and Humanities","Social Sciences","Physical Science and Engineering"
"result.17988","Arts and Humanities","Arts and Humanities","Social Sciences","Math and Logic"
"result.17989","Arts and Humanities","Arts and Humanities","Social Sciences","Life Sciences"
"result.17990","Arts and Humanities","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.17991","Arts and Humanities","Arts and Humanities","Language Learning","Social Sciences"
"result.17992","Arts and Humanities","Arts and Humanities","Language Learning","Arts and Humanities"
"result.17993","Arts and Humanities","Arts and Humanities","Language Learning","Business"
"result.17994","Arts and Humanities","Arts and Humanities","Language Learning","Social Sciences"
"result.17995","Arts and Humanities","Arts and Humanities","Language Learning","Life Sciences"
"result.17996","Arts and Humanities","Arts and Humanities","Language Learning","Life Sciences"
"result.17997","Arts and Humanities","Arts and Humanities","Language Learning","Physical Science and Engineering"
"result.17998","Arts and Humanities","Arts and Humanities","Language Learning","Math and Logic"
"result.17999","Arts and Humanities","Arts and Humanities","Language Learning","Life Sciences"
"result.18000","Arts and Humanities","Arts and Humanities","Language Learning","Arts and Humanities"
"result.18001","Arts and Humanities","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.18002","Arts and Humanities","Arts and Humanities","Social Sciences","Business"
"result.18003","Arts and Humanities","Arts and Humanities","Social Sciences","Social Sciences"
"result.18004","Arts and Humanities","Arts and Humanities","Social Sciences","Life Sciences"
"result.18005","Arts and Humanities","Arts and Humanities","Social Sciences","Life Sciences"
"result.18006","Arts and Humanities","Arts and Humanities","Social Sciences","Physical Science and Engineering"
"result.18007","Arts and Humanities","Arts and Humanities","Social Sciences","Math and Logic"
"result.18008","Arts and Humanities","Arts and Humanities","Social Sciences","Life Sciences"
"result.18009","Arts and Humanities","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.18010","Arts and Humanities","Arts and Humanities","Arts and Humanities","Business"
"result.18011","Arts and Humanities","Arts and Humanities","Arts and Humanities","Social Sciences"
"result.18012","Arts and Humanities","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.18013","Arts and Humanities","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.18014","Arts and Humanities","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.18015","Arts and Humanities","Arts and Humanities","Arts and Humanities","Math and Logic"
"result.18016","Arts and Humanities","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.18017","Arts and Humanities","Arts and Humanities","Arts and Humanities","Arts and Humanities"
"result.18018","Arts and Humanities","Arts and Humanities","Business","Social Sciences"
"result.18019","Arts and Humanities","Arts and Humanities","Business","Life Sciences"
"result.18020","Arts and Humanities","Arts and Humanities","Business","Life Sciences"
"result.18021","Arts and Humanities","Arts and Humanities","Business","Physical Science and Engineering"
"result.18022","Arts and Humanities","Arts and Humanities","Business","Math and Logic"
"result.18023","Arts and Humanities","Arts and Humanities","Business","Life Sciences"
"result.18024","Arts and Humanities","Arts and Humanities","Business","Arts and Humanities"
"result.18025","Arts and Humanities","Arts and Humanities","Social Sciences","Life Sciences"
"result.18026","Arts and Humanities","Arts and Humanities","Social Sciences","Life Sciences"
"result.18027","Arts and Humanities","Arts and Humanities","Social Sciences","Physical Science and Engineering"
"result.18028","Arts and Humanities","Arts and Humanities","Social Sciences","Math and Logic"
"result.18029","Arts and Humanities","Arts and Humanities","Social Sciences","Life Sciences"
"result.18030","Arts and Humanities","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.18031","Arts and Humanities","Arts and Humanities","Life Sciences","Life Sciences"
"result.18032","Arts and Humanities","Arts and Humanities","Life Sciences","Physical Science and Engineering"
"result.18033","Arts and Humanities","Arts and Humanities","Life Sciences","Math and Logic"
"result.18034","Arts and Humanities","Arts and Humanities","Life Sciences","Life Sciences"
"result.18035","Arts and Humanities","Arts and Humanities","Life Sciences","Arts and Humanities"
"result.18036","Arts and Humanities","Arts and Humanities","Life Sciences","Physical Science and Engineering"
"result.18037","Arts and Humanities","Arts and Humanities","Life Sciences","Math and Logic"
"result.18038","Arts and Humanities","Arts and Humanities","Life Sciences","Life Sciences"
"result.18039","Arts and Humanities","Arts and Humanities","Life Sciences","Arts and Humanities"
"result.18040","Arts and Humanities","Arts and Humanities","Physical Science and Engineering","Math and Logic"
"result.18041","Arts and Humanities","Arts and Humanities","Physical Science and Engineering","Life Sciences"
"result.18042","Arts and Humanities","Arts and Humanities","Physical Science and Engineering","Arts and Humanities"
"result.18043","Arts and Humanities","Arts and Humanities","Math and Logic","Life Sciences"
"result.18044","Arts and Humanities","Arts and Humanities","Math and Logic","Arts and Humanities"
"result.18045","Arts and Humanities","Arts and Humanities","Life Sciences","Arts and Humanities"
"result.18046","Arts and Humanities","Arts and Humanities","Social Sciences","Language Learning"
"result.18047","Arts and Humanities","Arts and Humanities","Social Sciences","Social Sciences"
"result.18048","Arts and Humanities","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.18049","Arts and Humanities","Arts and Humanities","Social Sciences","Business"
"result.18050","Arts and Humanities","Arts and Humanities","Social Sciences","Social Sciences"
"result.18051","Arts and Humanities","Arts and Humanities","Social Sciences","Life Sciences"
"result.18052","Arts and Humanities","Arts and Humanities","Social Sciences","Life Sciences"
"result.18053","Arts and Humanities","Arts and Humanities","Social Sciences","Physical Science and Engineering"
"result.18054","Arts and Humanities","Arts and Humanities","Social Sciences","Math and Logic"
"result.18055","Arts and Humanities","Arts and Humanities","Social Sciences","Life Sciences"
"result.18056","Arts and Humanities","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.18057","Arts and Humanities","Arts and Humanities","Language Learning","Social Sciences"
"result.18058","Arts and Humanities","Arts and Humanities","Language Learning","Arts and Humanities"
"result.18059","Arts and Humanities","Arts and Humanities","Language Learning","Business"
"result.18060","Arts and Humanities","Arts and Humanities","Language Learning","Social Sciences"
"result.18061","Arts and Humanities","Arts and Humanities","Language Learning","Life Sciences"
"result.18062","Arts and Humanities","Arts and Humanities","Language Learning","Life Sciences"
"result.18063","Arts and Humanities","Arts and Humanities","Language Learning","Physical Science and Engineering"
"result.18064","Arts and Humanities","Arts and Humanities","Language Learning","Math and Logic"
"result.18065","Arts and Humanities","Arts and Humanities","Language Learning","Life Sciences"
"result.18066","Arts and Humanities","Arts and Humanities","Language Learning","Arts and Humanities"
"result.18067","Arts and Humanities","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.18068","Arts and Humanities","Arts and Humanities","Social Sciences","Business"
"result.18069","Arts and Humanities","Arts and Humanities","Social Sciences","Social Sciences"
"result.18070","Arts and Humanities","Arts and Humanities","Social Sciences","Life Sciences"
"result.18071","Arts and Humanities","Arts and Humanities","Social Sciences","Life Sciences"
"result.18072","Arts and Humanities","Arts and Humanities","Social Sciences","Physical Science and Engineering"
"result.18073","Arts and Humanities","Arts and Humanities","Social Sciences","Math and Logic"
"result.18074","Arts and Humanities","Arts and Humanities","Social Sciences","Life Sciences"
"result.18075","Arts and Humanities","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.18076","Arts and Humanities","Arts and Humanities","Arts and Humanities","Business"
"result.18077","Arts and Humanities","Arts and Humanities","Arts and Humanities","Social Sciences"
"result.18078","Arts and Humanities","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.18079","Arts and Humanities","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.18080","Arts and Humanities","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.18081","Arts and Humanities","Arts and Humanities","Arts and Humanities","Math and Logic"
"result.18082","Arts and Humanities","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.18083","Arts and Humanities","Arts and Humanities","Arts and Humanities","Arts and Humanities"
"result.18084","Arts and Humanities","Arts and Humanities","Business","Social Sciences"
"result.18085","Arts and Humanities","Arts and Humanities","Business","Life Sciences"
"result.18086","Arts and Humanities","Arts and Humanities","Business","Life Sciences"
"result.18087","Arts and Humanities","Arts and Humanities","Business","Physical Science and Engineering"
"result.18088","Arts and Humanities","Arts and Humanities","Business","Math and Logic"
"result.18089","Arts and Humanities","Arts and Humanities","Business","Life Sciences"
"result.18090","Arts and Humanities","Arts and Humanities","Business","Arts and Humanities"
"result.18091","Arts and Humanities","Arts and Humanities","Social Sciences","Life Sciences"
"result.18092","Arts and Humanities","Arts and Humanities","Social Sciences","Life Sciences"
"result.18093","Arts and Humanities","Arts and Humanities","Social Sciences","Physical Science and Engineering"
"result.18094","Arts and Humanities","Arts and Humanities","Social Sciences","Math and Logic"
"result.18095","Arts and Humanities","Arts and Humanities","Social Sciences","Life Sciences"
"result.18096","Arts and Humanities","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.18097","Arts and Humanities","Arts and Humanities","Life Sciences","Life Sciences"
"result.18098","Arts and Humanities","Arts and Humanities","Life Sciences","Physical Science and Engineering"
"result.18099","Arts and Humanities","Arts and Humanities","Life Sciences","Math and Logic"
"result.18100","Arts and Humanities","Arts and Humanities","Life Sciences","Life Sciences"
"result.18101","Arts and Humanities","Arts and Humanities","Life Sciences","Arts and Humanities"
"result.18102","Arts and Humanities","Arts and Humanities","Life Sciences","Physical Science and Engineering"
"result.18103","Arts and Humanities","Arts and Humanities","Life Sciences","Math and Logic"
"result.18104","Arts and Humanities","Arts and Humanities","Life Sciences","Life Sciences"
"result.18105","Arts and Humanities","Arts and Humanities","Life Sciences","Arts and Humanities"
"result.18106","Arts and Humanities","Arts and Humanities","Physical Science and Engineering","Math and Logic"
"result.18107","Arts and Humanities","Arts and Humanities","Physical Science and Engineering","Life Sciences"
"result.18108","Arts and Humanities","Arts and Humanities","Physical Science and Engineering","Arts and Humanities"
"result.18109","Arts and Humanities","Arts and Humanities","Math and Logic","Life Sciences"
"result.18110","Arts and Humanities","Arts and Humanities","Math and Logic","Arts and Humanities"
"result.18111","Arts and Humanities","Arts and Humanities","Life Sciences","Arts and Humanities"
"result.18112","Arts and Humanities","Social Sciences","Language Learning","Social Sciences"
"result.18113","Arts and Humanities","Social Sciences","Language Learning","Arts and Humanities"
"result.18114","Arts and Humanities","Social Sciences","Language Learning","Business"
"result.18115","Arts and Humanities","Social Sciences","Language Learning","Social Sciences"
"result.18116","Arts and Humanities","Social Sciences","Language Learning","Life Sciences"
"result.18117","Arts and Humanities","Social Sciences","Language Learning","Life Sciences"
"result.18118","Arts and Humanities","Social Sciences","Language Learning","Physical Science and Engineering"
"result.18119","Arts and Humanities","Social Sciences","Language Learning","Math and Logic"
"result.18120","Arts and Humanities","Social Sciences","Language Learning","Life Sciences"
"result.18121","Arts and Humanities","Social Sciences","Language Learning","Arts and Humanities"
"result.18122","Arts and Humanities","Social Sciences","Social Sciences","Arts and Humanities"
"result.18123","Arts and Humanities","Social Sciences","Social Sciences","Business"
"result.18124","Arts and Humanities","Social Sciences","Social Sciences","Social Sciences"
"result.18125","Arts and Humanities","Social Sciences","Social Sciences","Life Sciences"
"result.18126","Arts and Humanities","Social Sciences","Social Sciences","Life Sciences"
"result.18127","Arts and Humanities","Social Sciences","Social Sciences","Physical Science and Engineering"
"result.18128","Arts and Humanities","Social Sciences","Social Sciences","Math and Logic"
"result.18129","Arts and Humanities","Social Sciences","Social Sciences","Life Sciences"
"result.18130","Arts and Humanities","Social Sciences","Social Sciences","Arts and Humanities"
"result.18131","Arts and Humanities","Social Sciences","Arts and Humanities","Business"
"result.18132","Arts and Humanities","Social Sciences","Arts and Humanities","Social Sciences"
"result.18133","Arts and Humanities","Social Sciences","Arts and Humanities","Life Sciences"
"result.18134","Arts and Humanities","Social Sciences","Arts and Humanities","Life Sciences"
"result.18135","Arts and Humanities","Social Sciences","Arts and Humanities","Physical Science and Engineering"
"result.18136","Arts and Humanities","Social Sciences","Arts and Humanities","Math and Logic"
"result.18137","Arts and Humanities","Social Sciences","Arts and Humanities","Life Sciences"
"result.18138","Arts and Humanities","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.18139","Arts and Humanities","Social Sciences","Social Sciences","Social Sciences"
"result.18140","Arts and Humanities","Social Sciences","Social Sciences","Physical Science and Engineering"
"result.18141","Arts and Humanities","Social Sciences","Social Sciences","Math and Logic"
"result.18142","Arts and Humanities","Social Sciences","Business","Social Sciences"
"result.18143","Arts and Humanities","Social Sciences","Business","Life Sciences"
"result.18144","Arts and Humanities","Social Sciences","Business","Life Sciences"
"result.18145","Arts and Humanities","Social Sciences","Business","Physical Science and Engineering"
"result.18146","Arts and Humanities","Social Sciences","Business","Math and Logic"
"result.18147","Arts and Humanities","Social Sciences","Business","Life Sciences"
"result.18148","Arts and Humanities","Social Sciences","Business","Arts and Humanities"
"result.18149","Arts and Humanities","Social Sciences","Social Sciences","Life Sciences"
"result.18150","Arts and Humanities","Social Sciences","Social Sciences","Life Sciences"
"result.18151","Arts and Humanities","Social Sciences","Social Sciences","Physical Science and Engineering"
"result.18152","Arts and Humanities","Social Sciences","Social Sciences","Math and Logic"
"result.18153","Arts and Humanities","Social Sciences","Social Sciences","Life Sciences"
"result.18154","Arts and Humanities","Social Sciences","Social Sciences","Arts and Humanities"
"result.18155","Arts and Humanities","Social Sciences","Life Sciences","Life Sciences"
"result.18156","Arts and Humanities","Social Sciences","Life Sciences","Physical Science and Engineering"
"result.18157","Arts and Humanities","Social Sciences","Life Sciences","Math and Logic"
"result.18158","Arts and Humanities","Social Sciences","Life Sciences","Life Sciences"
"result.18159","Arts and Humanities","Social Sciences","Life Sciences","Arts and Humanities"
"result.18160","Arts and Humanities","Social Sciences","Life Sciences","Physical Science and Engineering"
"result.18161","Arts and Humanities","Social Sciences","Life Sciences","Math and Logic"
"result.18162","Arts and Humanities","Social Sciences","Life Sciences","Life Sciences"
"result.18163","Arts and Humanities","Social Sciences","Life Sciences","Arts and Humanities"
"result.18164","Arts and Humanities","Social Sciences","Physical Science and Engineering","Math and Logic"
"result.18165","Arts and Humanities","Social Sciences","Physical Science and Engineering","Life Sciences"
"result.18166","Arts and Humanities","Social Sciences","Physical Science and Engineering","Arts and Humanities"
"result.18167","Arts and Humanities","Social Sciences","Math and Logic","Life Sciences"
"result.18168","Arts and Humanities","Social Sciences","Math and Logic","Arts and Humanities"
"result.18169","Arts and Humanities","Social Sciences","Life Sciences","Arts and Humanities"
"result.18170","Arts and Humanities","Language Learning","Social Sciences","Arts and Humanities"
"result.18171","Arts and Humanities","Language Learning","Social Sciences","Business"
"result.18172","Arts and Humanities","Language Learning","Social Sciences","Social Sciences"
"result.18173","Arts and Humanities","Language Learning","Social Sciences","Life Sciences"
"result.18174","Arts and Humanities","Language Learning","Social Sciences","Life Sciences"
"result.18175","Arts and Humanities","Language Learning","Social Sciences","Physical Science and Engineering"
"result.18176","Arts and Humanities","Language Learning","Social Sciences","Math and Logic"
"result.18177","Arts and Humanities","Language Learning","Social Sciences","Life Sciences"
"result.18178","Arts and Humanities","Language Learning","Social Sciences","Arts and Humanities"
"result.18179","Arts and Humanities","Language Learning","Arts and Humanities","Business"
"result.18180","Arts and Humanities","Language Learning","Arts and Humanities","Social Sciences"
"result.18181","Arts and Humanities","Language Learning","Arts and Humanities","Life Sciences"
"result.18182","Arts and Humanities","Language Learning","Arts and Humanities","Life Sciences"
"result.18183","Arts and Humanities","Language Learning","Arts and Humanities","Physical Science and Engineering"
"result.18184","Arts and Humanities","Language Learning","Arts and Humanities","Math and Logic"
"result.18185","Arts and Humanities","Language Learning","Arts and Humanities","Life Sciences"
"result.18186","Arts and Humanities","Language Learning","Arts and Humanities","Arts and Humanities"
"result.18187","Arts and Humanities","Language Learning","Business","Social Sciences"
"result.18188","Arts and Humanities","Language Learning","Business","Life Sciences"
"result.18189","Arts and Humanities","Language Learning","Business","Life Sciences"
"result.18190","Arts and Humanities","Language Learning","Business","Physical Science and Engineering"
"result.18191","Arts and Humanities","Language Learning","Business","Math and Logic"
"result.18192","Arts and Humanities","Language Learning","Business","Life Sciences"
"result.18193","Arts and Humanities","Language Learning","Business","Arts and Humanities"
"result.18194","Arts and Humanities","Language Learning","Social Sciences","Life Sciences"
"result.18195","Arts and Humanities","Language Learning","Social Sciences","Life Sciences"
"result.18196","Arts and Humanities","Language Learning","Social Sciences","Physical Science and Engineering"
"result.18197","Arts and Humanities","Language Learning","Social Sciences","Math and Logic"
"result.18198","Arts and Humanities","Language Learning","Social Sciences","Life Sciences"
"result.18199","Arts and Humanities","Language Learning","Social Sciences","Arts and Humanities"
"result.18200","Arts and Humanities","Language Learning","Life Sciences","Life Sciences"
"result.18201","Arts and Humanities","Language Learning","Life Sciences","Physical Science and Engineering"
"result.18202","Arts and Humanities","Language Learning","Life Sciences","Math and Logic"
"result.18203","Arts and Humanities","Language Learning","Life Sciences","Life Sciences"
"result.18204","Arts and Humanities","Language Learning","Life Sciences","Arts and Humanities"
"result.18205","Arts and Humanities","Language Learning","Life Sciences","Physical Science and Engineering"
"result.18206","Arts and Humanities","Language Learning","Life Sciences","Math and Logic"
"result.18207","Arts and Humanities","Language Learning","Life Sciences","Life Sciences"
"result.18208","Arts and Humanities","Language Learning","Life Sciences","Arts and Humanities"
"result.18209","Arts and Humanities","Language Learning","Physical Science and Engineering","Math and Logic"
"result.18210","Arts and Humanities","Language Learning","Physical Science and Engineering","Life Sciences"
"result.18211","Arts and Humanities","Language Learning","Physical Science and Engineering","Arts and Humanities"
"result.18212","Arts and Humanities","Language Learning","Math and Logic","Life Sciences"
"result.18213","Arts and Humanities","Language Learning","Math and Logic","Arts and Humanities"
"result.18214","Arts and Humanities","Language Learning","Life Sciences","Arts and Humanities"
"result.18215","Arts and Humanities","Social Sciences","Arts and Humanities","Business"
"result.18216","Arts and Humanities","Social Sciences","Arts and Humanities","Social Sciences"
"result.18217","Arts and Humanities","Social Sciences","Arts and Humanities","Life Sciences"
"result.18218","Arts and Humanities","Social Sciences","Arts and Humanities","Life Sciences"
"result.18219","Arts and Humanities","Social Sciences","Arts and Humanities","Physical Science and Engineering"
"result.18220","Arts and Humanities","Social Sciences","Arts and Humanities","Math and Logic"
"result.18221","Arts and Humanities","Social Sciences","Arts and Humanities","Life Sciences"
"result.18222","Arts and Humanities","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.18223","Arts and Humanities","Social Sciences","Business","Social Sciences"
"result.18224","Arts and Humanities","Social Sciences","Business","Life Sciences"
"result.18225","Arts and Humanities","Social Sciences","Business","Life Sciences"
"result.18226","Arts and Humanities","Social Sciences","Business","Physical Science and Engineering"
"result.18227","Arts and Humanities","Social Sciences","Business","Math and Logic"
"result.18228","Arts and Humanities","Social Sciences","Business","Life Sciences"
"result.18229","Arts and Humanities","Social Sciences","Business","Arts and Humanities"
"result.18230","Arts and Humanities","Social Sciences","Social Sciences","Life Sciences"
"result.18231","Arts and Humanities","Social Sciences","Social Sciences","Life Sciences"
"result.18232","Arts and Humanities","Social Sciences","Social Sciences","Physical Science and Engineering"
"result.18233","Arts and Humanities","Social Sciences","Social Sciences","Math and Logic"
"result.18234","Arts and Humanities","Social Sciences","Social Sciences","Life Sciences"
"result.18235","Arts and Humanities","Social Sciences","Social Sciences","Arts and Humanities"
"result.18236","Arts and Humanities","Social Sciences","Life Sciences","Life Sciences"
"result.18237","Arts and Humanities","Social Sciences","Life Sciences","Physical Science and Engineering"
"result.18238","Arts and Humanities","Social Sciences","Life Sciences","Math and Logic"
"result.18239","Arts and Humanities","Social Sciences","Life Sciences","Life Sciences"
"result.18240","Arts and Humanities","Social Sciences","Life Sciences","Arts and Humanities"
"result.18241","Arts and Humanities","Social Sciences","Life Sciences","Physical Science and Engineering"
"result.18242","Arts and Humanities","Social Sciences","Life Sciences","Math and Logic"
"result.18243","Arts and Humanities","Social Sciences","Life Sciences","Life Sciences"
"result.18244","Arts and Humanities","Social Sciences","Life Sciences","Arts and Humanities"
"result.18245","Arts and Humanities","Social Sciences","Physical Science and Engineering","Math and Logic"
"result.18246","Arts and Humanities","Social Sciences","Physical Science and Engineering","Life Sciences"
"result.18247","Arts and Humanities","Social Sciences","Physical Science and Engineering","Arts and Humanities"
"result.18248","Arts and Humanities","Social Sciences","Math and Logic","Life Sciences"
"result.18249","Arts and Humanities","Social Sciences","Math and Logic","Arts and Humanities"
"result.18250","Arts and Humanities","Social Sciences","Life Sciences","Arts and Humanities"
"result.18251","Arts and Humanities","Arts and Humanities","Business","Social Sciences"
"result.18252","Arts and Humanities","Arts and Humanities","Business","Life Sciences"
"result.18253","Arts and Humanities","Arts and Humanities","Business","Life Sciences"
"result.18254","Arts and Humanities","Arts and Humanities","Business","Physical Science and Engineering"
"result.18255","Arts and Humanities","Arts and Humanities","Business","Math and Logic"
"result.18256","Arts and Humanities","Arts and Humanities","Business","Life Sciences"
"result.18257","Arts and Humanities","Arts and Humanities","Business","Arts and Humanities"
"result.18258","Arts and Humanities","Arts and Humanities","Social Sciences","Life Sciences"
"result.18259","Arts and Humanities","Arts and Humanities","Social Sciences","Life Sciences"
"result.18260","Arts and Humanities","Arts and Humanities","Social Sciences","Physical Science and Engineering"
"result.18261","Arts and Humanities","Arts and Humanities","Social Sciences","Math and Logic"
"result.18262","Arts and Humanities","Arts and Humanities","Social Sciences","Life Sciences"
"result.18263","Arts and Humanities","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.18264","Arts and Humanities","Arts and Humanities","Life Sciences","Life Sciences"
"result.18265","Arts and Humanities","Arts and Humanities","Life Sciences","Physical Science and Engineering"
"result.18266","Arts and Humanities","Arts and Humanities","Life Sciences","Math and Logic"
"result.18267","Arts and Humanities","Arts and Humanities","Life Sciences","Life Sciences"
"result.18268","Arts and Humanities","Arts and Humanities","Life Sciences","Arts and Humanities"
"result.18269","Arts and Humanities","Arts and Humanities","Life Sciences","Physical Science and Engineering"
"result.18270","Arts and Humanities","Arts and Humanities","Life Sciences","Math and Logic"
"result.18271","Arts and Humanities","Arts and Humanities","Life Sciences","Life Sciences"
"result.18272","Arts and Humanities","Arts and Humanities","Life Sciences","Arts and Humanities"
"result.18273","Arts and Humanities","Arts and Humanities","Physical Science and Engineering","Math and Logic"
"result.18274","Arts and Humanities","Arts and Humanities","Physical Science and Engineering","Life Sciences"
"result.18275","Arts and Humanities","Arts and Humanities","Physical Science and Engineering","Arts and Humanities"
"result.18276","Arts and Humanities","Arts and Humanities","Math and Logic","Life Sciences"
"result.18277","Arts and Humanities","Arts and Humanities","Math and Logic","Arts and Humanities"
"result.18278","Arts and Humanities","Arts and Humanities","Life Sciences","Arts and Humanities"
"result.18279","Arts and Humanities","Social Sciences","Computer Science","Social Sciences"
"result.18280","Arts and Humanities","Social Sciences","Social Sciences","Physical Science and Engineering"
"result.18281","Arts and Humanities","Social Sciences","Social Sciences","Math and Logic"
"result.18282","Arts and Humanities","Social Sciences","Physical Science and Engineering","Math and Logic"
"result.18283","Arts and Humanities","Business","Social Sciences","Life Sciences"
"result.18284","Arts and Humanities","Business","Social Sciences","Life Sciences"
"result.18285","Arts and Humanities","Business","Social Sciences","Physical Science and Engineering"
"result.18286","Arts and Humanities","Business","Social Sciences","Math and Logic"
"result.18287","Arts and Humanities","Business","Social Sciences","Life Sciences"
"result.18288","Arts and Humanities","Business","Social Sciences","Arts and Humanities"
"result.18289","Arts and Humanities","Business","Life Sciences","Life Sciences"
"result.18290","Arts and Humanities","Business","Life Sciences","Physical Science and Engineering"
"result.18291","Arts and Humanities","Business","Life Sciences","Math and Logic"
"result.18292","Arts and Humanities","Business","Life Sciences","Life Sciences"
"result.18293","Arts and Humanities","Business","Life Sciences","Arts and Humanities"
"result.18294","Arts and Humanities","Business","Life Sciences","Physical Science and Engineering"
"result.18295","Arts and Humanities","Business","Life Sciences","Math and Logic"
"result.18296","Arts and Humanities","Business","Life Sciences","Life Sciences"
"result.18297","Arts and Humanities","Business","Life Sciences","Arts and Humanities"
"result.18298","Arts and Humanities","Business","Physical Science and Engineering","Math and Logic"
"result.18299","Arts and Humanities","Business","Physical Science and Engineering","Life Sciences"
"result.18300","Arts and Humanities","Business","Physical Science and Engineering","Arts and Humanities"
"result.18301","Arts and Humanities","Business","Math and Logic","Life Sciences"
"result.18302","Arts and Humanities","Business","Math and Logic","Arts and Humanities"
"result.18303","Arts and Humanities","Business","Life Sciences","Arts and Humanities"
"result.18304","Arts and Humanities","Social Sciences","Life Sciences","Life Sciences"
"result.18305","Arts and Humanities","Social Sciences","Life Sciences","Physical Science and Engineering"
"result.18306","Arts and Humanities","Social Sciences","Life Sciences","Math and Logic"
"result.18307","Arts and Humanities","Social Sciences","Life Sciences","Life Sciences"
"result.18308","Arts and Humanities","Social Sciences","Life Sciences","Arts and Humanities"
"result.18309","Arts and Humanities","Social Sciences","Life Sciences","Physical Science and Engineering"
"result.18310","Arts and Humanities","Social Sciences","Life Sciences","Math and Logic"
"result.18311","Arts and Humanities","Social Sciences","Life Sciences","Life Sciences"
"result.18312","Arts and Humanities","Social Sciences","Life Sciences","Arts and Humanities"
"result.18313","Arts and Humanities","Social Sciences","Physical Science and Engineering","Math and Logic"
"result.18314","Arts and Humanities","Social Sciences","Physical Science and Engineering","Life Sciences"
"result.18315","Arts and Humanities","Social Sciences","Physical Science and Engineering","Arts and Humanities"
"result.18316","Arts and Humanities","Social Sciences","Math and Logic","Life Sciences"
"result.18317","Arts and Humanities","Social Sciences","Math and Logic","Arts and Humanities"
"result.18318","Arts and Humanities","Social Sciences","Life Sciences","Arts and Humanities"
"result.18319","Arts and Humanities","Life Sciences","Life Sciences","Physical Science and Engineering"
"result.18320","Arts and Humanities","Life Sciences","Life Sciences","Math and Logic"
"result.18321","Arts and Humanities","Life Sciences","Life Sciences","Life Sciences"
"result.18322","Arts and Humanities","Life Sciences","Life Sciences","Arts and Humanities"
"result.18323","Arts and Humanities","Life Sciences","Physical Science and Engineering","Math and Logic"
"result.18324","Arts and Humanities","Life Sciences","Physical Science and Engineering","Life Sciences"
"result.18325","Arts and Humanities","Life Sciences","Physical Science and Engineering","Arts and Humanities"
"result.18326","Arts and Humanities","Life Sciences","Math and Logic","Life Sciences"
"result.18327","Arts and Humanities","Life Sciences","Math and Logic","Arts and Humanities"
"result.18328","Arts and Humanities","Life Sciences","Life Sciences","Arts and Humanities"
"result.18329","Arts and Humanities","Life Sciences","Physical Science and Engineering","Math and Logic"
